survey_year,indicator_name,values,country_name,hdi_category,reference
,GDP per capita (PPP US$) rank minus HDI rank,-6,Denmark,HIGH HUMAN DEVELOPMENT,g
,GDP per capita (PPP US$) rank minus HDI rank,-5,United Kingdom,HIGH HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-17,Luxembourg,HIGH HUMAN DEVELOPMENT,i
,GDP per capita (PPP US$) rank minus HDI rank,9,New Zealand,HIGH HUMAN DEVELOPMENT,g
,GDP per capita (PPP US$) rank minus HDI rank,-2,Germany,HIGH HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-6,Singapore,HIGH HUMAN DEVELOPMENT,"h,k"
,GDP per capita (PPP US$) rank minus HDI rank,2,Cyprus,HIGH HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,8,Barbados,HIGH HUMAN DEVELOPMENT,h
,GDP per capita (PPP US$) rank minus HDI rank,9,Argentina,HIGH HUMAN DEVELOPMENT,h
,GDP per capita (PPP US$) rank minus HDI rank,-12,United Arab Emirates,HIGH HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,16,Uruguay,HIGH HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,4,Croatia,HIGH HUMAN DEVELOPMENT,h
,GDP per capita (PPP US$) rank minus HDI rank,13,Costa Rica,HIGH HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-10,Seychelles,HIGH HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-4,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,15,Tonga,HIGH HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,4,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,-4,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,r
,GDP per capita (PPP US$) rank minus HDI rank,-14,Trinidad and Tobago,HIGH HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-6,Malaysia,HIGH HUMAN DEVELOPMENT,h
,GDP per capita (PPP US$) rank minus HDI rank,-13,Mauritius,HIGH HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,17,Bosnia and Herzegovina,HIGH HUMAN DEVELOPMENT,"h,s"
,GDP per capita (PPP US$) rank minus HDI rank,-9,Russian Federation,HIGH HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,30,Albania,HIGH HUMAN DEVELOPMENT,h
,GDP per capita (PPP US$) rank minus HDI rank,-3,Brazil,HIGH HUMAN DEVELOPMENT,h
,GDP per capita (PPP US$) rank minus HDI rank,19,Dominica,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,14,Venezuela (Bolivarian Republic of),MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,14,Samoa,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-13,Thailand,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-10,Dominican Republic,MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,1,Belize,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,5,China,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-7,Grenada,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-18,Turkey,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-9,Suriname,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,6,Peru,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,21,Ecuador,MEDIUM HUMAN DEVELOPMENT,r
,GDP per capita (PPP US$) rank minus HDI rank,0,Fiji,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-23,Iran (Islamic Republic of),MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,10,Paraguay,MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,7,Sri Lanka,MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,-1,Maldives,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,11,Jamaica,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-22,Algeria,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,33,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,6,Indonesia,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,7,Syrian Arab Republic,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,5,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,r
,GDP per capita (PPP US$) rank minus HDI rank,6,Nicaragua,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,25,Moldova,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-1,Egypt,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,25,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,3,Honduras,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,7,Bolivia,MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,-11,Guatemala,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-35,Gabon,MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,2,Vanuatu,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-65,South Africa,MEDIUM HUMAN DEVELOPMENT,h
,GDP per capita (PPP US$) rank minus HDI rank,-70,Botswana,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-47,Namibia,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-18,Morocco,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-54,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,-11,India,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-6,Cambodia,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,35,Myanmar,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-14,Bhutan,MEDIUM HUMAN DEVELOPMENT,r
,GDP per capita (PPP US$) rank minus HDI rank,10,Comoros,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-8,Ghana,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-8,Pakistan,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-17,Lesotho,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,16,Congo,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,0,Bangladesh,MEDIUM HUMAN DEVELOPMENT,h
,GDP per capita (PPP US$) rank minus HDI rank,-37,Swaziland,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,8,Nepal,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,27,Madagascar,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-13,Cameroon,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-19,Papua New Guinea,MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,2,Haiti,MEDIUM HUMAN DEVELOPMENT,r
,GDP per capita (PPP US$) rank minus HDI rank,-10,Sudan,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,9,Kenya,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,16,Timor-Leste,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-9,Zimbabwe,MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,-1,Togo,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-2,Uganda,MEDIUM HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-9,Gambia,MEDIUM HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,-9,Senegal,LOW HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,6,Eritrea,LOW HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,4,Nigeria,LOW HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,15,Tanzania (United Republic of),LOW HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-30,Guinea,LOW HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-1,Rwanda,LOW HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-33,Angola,LOW HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,-2,Benin,LOW HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,13,Malawi,LOW HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,3,Zambia,LOW HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,-17,Côte d'Ivoire,LOW HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,9,Burundi,LOW HUMAN DEVELOPMENT,e
,GDP per capita (PPP US$) rank minus HDI rank,7,Congo (Democratic Republic of the),LOW HUMAN DEVELOPMENT,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,-5,Ethiopia,,e
,GDP per capita (PPP US$) rank minus HDI rank,-17,Chad,,e
,GDP per capita (PPP US$) rank minus HDI rank,-13,Central African Republic,,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,-4,Guinea-Bissau,,"e,h"
,GDP per capita (PPP US$) rank minus HDI rank,-5,Sierra Leone,,h
,HDI rank,2,Norway,HIGH HUMAN DEVELOPMENT,f
,HDI rank,12,United States,HIGH HUMAN DEVELOPMENT,f
,HDI rank,18,Luxembourg,HIGH HUMAN DEVELOPMENT,f
,HDI rank,28,Cyprus,HIGH HUMAN DEVELOPMENT,h
,HDI rank,30,Brunei Darussalam,HIGH HUMAN DEVELOPMENT,"h,m"
,HDI rank,31,Barbados,HIGH HUMAN DEVELOPMENT,"h,m"
,HDI rank,33,Kuwait,HIGH HUMAN DEVELOPMENT,n
,HDI rank,35,Qatar,HIGH HUMAN DEVELOPMENT,"h,m"
,HDI rank,39,United Arab Emirates,HIGH HUMAN DEVELOPMENT,n
,HDI rank,48,Costa Rica,HIGH HUMAN DEVELOPMENT,n
,HDI rank,49,Bahamas,HIGH HUMAN DEVELOPMENT,h
,HDI rank,51,Cuba,HIGH HUMAN DEVELOPMENT,o
,HDI rank,54,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,h
,HDI rank,55,Tonga,HIGH HUMAN DEVELOPMENT,n
,HDI rank,56,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,"h,m"
,HDI rank,57,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,h
,HDI rank,58,Oman,HIGH HUMAN DEVELOPMENT,h
,HDI rank,61,Saudi Arabia,HIGH HUMAN DEVELOPMENT,n
,HDI rank,66,Bosnia and Herzegovina,HIGH HUMAN DEVELOPMENT,"h,t"
,HDI rank,71,Dominica,MEDIUM HUMAN DEVELOPMENT,h
,HDI rank,72,Saint Lucia,MEDIUM HUMAN DEVELOPMENT,h
,HDI rank,75,Colombia,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,79,Dominican Republic,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,81,China,MEDIUM HUMAN DEVELOPMENT,u
,HDI rank,82,Grenada,MEDIUM HUMAN DEVELOPMENT,h
,HDI rank,95,Paraguay,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,97,Guyana,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,100,Maldives,MEDIUM HUMAN DEVELOPMENT,"h,m"
,HDI rank,102,Cape Verde,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,103,El Salvador,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,104,Algeria,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,106,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,x
,HDI rank,109,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,h
,HDI rank,110,Nicaragua,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,115,Honduras,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,118,Guatemala,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,120,Vanuatu,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,121,South Africa,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,125,Namibia,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,127,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,"h,n"
,HDI rank,128,India,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,129,Solomon Islands,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,131,Cambodia,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,132,Myanmar,MEDIUM HUMAN DEVELOPMENT,"h,y"
,HDI rank,133,Bhutan,MEDIUM HUMAN DEVELOPMENT,"h,z"
,HDI rank,134,Comoros,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,135,Ghana,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,137,Mauritania,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,138,Lesotho,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,145,Papua New Guinea,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,146,Haiti,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,147,Sudan,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,149,Djibouti,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,150,Timor-Leste,MEDIUM HUMAN DEVELOPMENT,"h,ac"
,HDI rank,152,Togo,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,154,Uganda,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,155,Gambia,MEDIUM HUMAN DEVELOPMENT,n
,HDI rank,157,Eritrea,LOW HUMAN DEVELOPMENT,n
,HDI rank,161,Rwanda,LOW HUMAN DEVELOPMENT,n
,HDI rank,162,Angola,LOW HUMAN DEVELOPMENT,n
,HDI rank,167,Burundi,LOW HUMAN DEVELOPMENT,n
,HDI rank,168,Congo (Democratic Republic of the),LOW HUMAN DEVELOPMENT,n
,HDI rank,169,Ethiopia,,n
,HDI rank,170,Chad,,n
,HDI rank,171,Central African Republic,,n
,HDI rank,172,Mozambique,,n
,HDI rank,174,Niger,,n
,HDI rank,175,Guinea-Bissau,,n
,HDI rank,176,Burkina Faso,,n
,Human development index (HDI) value 2005,0.968,Norway,HIGH HUMAN DEVELOPMENT,f
,Human development index (HDI) value 2005,0.951,United States,HIGH HUMAN DEVELOPMENT,f
,Human development index (HDI) value 2005,0.944,Luxembourg,HIGH HUMAN DEVELOPMENT,f
,Human development index (HDI) value 2005,0.903,Cyprus,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.894,Brunei Darussalam,HIGH HUMAN DEVELOPMENT,"h,m"
,Human development index (HDI) value 2005,0.892,Barbados,HIGH HUMAN DEVELOPMENT,"h,m"
,Human development index (HDI) value 2005,0.891,Kuwait,HIGH HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.875,Qatar,HIGH HUMAN DEVELOPMENT,"h,m"
,Human development index (HDI) value 2005,0.868,United Arab Emirates,HIGH HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.846,Costa Rica,HIGH HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.845,Bahamas,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.838,Cuba,HIGH HUMAN DEVELOPMENT,o
,Human development index (HDI) value 2005,0.821,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.819,Tonga,HIGH HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.818,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,"h,m"
,Human development index (HDI) value 2005,0.815,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.814,Oman,HIGH HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.812,Saudi Arabia,HIGH HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.803,Bosnia and Herzegovina,HIGH HUMAN DEVELOPMENT,"h,t"
,Human development index (HDI) value 2005,0.798,Dominica,MEDIUM HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.795,Saint Lucia,MEDIUM HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.791,Colombia,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.779,Dominican Republic,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.777,China,MEDIUM HUMAN DEVELOPMENT,u
,Human development index (HDI) value 2005,0.777,Grenada,MEDIUM HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.755,Paraguay,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.750,Guyana,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.741,Maldives,MEDIUM HUMAN DEVELOPMENT,"h,m"
,Human development index (HDI) value 2005,0.736,Cape Verde,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.735,El Salvador,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.733,Algeria,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.731,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,x
,Human development index (HDI) value 2005,0.713,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,h
,Human development index (HDI) value 2005,0.710,Nicaragua,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.700,Honduras,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.689,Guatemala,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.674,Vanuatu,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.674,South Africa,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.650,Namibia,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.642,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,"h,n"
,Human development index (HDI) value 2005,0.619,India,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.602,Solomon Islands,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.598,Cambodia,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.583,Myanmar,MEDIUM HUMAN DEVELOPMENT,"h,y"
,Human development index (HDI) value 2005,0.579,Bhutan,MEDIUM HUMAN DEVELOPMENT,"h,z"
,Human development index (HDI) value 2005,0.561,Comoros,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.553,Ghana,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.550,Mauritania,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.549,Lesotho,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.530,Papua New Guinea,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.529,Haiti,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.526,Sudan,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.516,Djibouti,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.514,Timor-Leste,MEDIUM HUMAN DEVELOPMENT,"h,ac"
,Human development index (HDI) value 2005,0.512,Togo,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.505,Uganda,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.502,Gambia,MEDIUM HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.483,Eritrea,LOW HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.452,Rwanda,LOW HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.446,Angola,LOW HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.413,Burundi,LOW HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.411,Congo (Democratic Republic of the),LOW HUMAN DEVELOPMENT,n
,Human development index (HDI) value 2005,0.406,Ethiopia,,n
,Human development index (HDI) value 2005,0.388,Chad,,n
,Human development index (HDI) value 2005,0.384,Central African Republic,,n
,Human development index (HDI) value 2005,0.384,Mozambique,,n
,Human development index (HDI) value 2005,0.374,Niger,,n
,Human development index (HDI) value 2005,0.374,Guinea-Bissau,,n
,Human development index (HDI) value 2005,0.370,Burkina Faso,,n
,Life expectancy at birth (years) 2005,79.8,Norway,HIGH HUMAN DEVELOPMENT,f
,Life expectancy at birth (years) 2005,77.9,United States,HIGH HUMAN DEVELOPMENT,f
,Life expectancy at birth (years) 2005,78.4,Luxembourg,HIGH HUMAN DEVELOPMENT,f
,Life expectancy at birth (years) 2005,79.0,Cyprus,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,76.7,Brunei Darussalam,HIGH HUMAN DEVELOPMENT,"h,m"
,Life expectancy at birth (years) 2005,76.6,Barbados,HIGH HUMAN DEVELOPMENT,"h,m"
,Life expectancy at birth (years) 2005,77.3,Kuwait,HIGH HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,75.0,Qatar,HIGH HUMAN DEVELOPMENT,"h,m"
,Life expectancy at birth (years) 2005,78.3,United Arab Emirates,HIGH HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,78.5,Costa Rica,HIGH HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,72.3,Bahamas,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,77.7,Cuba,HIGH HUMAN DEVELOPMENT,o
,Life expectancy at birth (years) 2005,70.0,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,72.8,Tonga,HIGH HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,73.4,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,"h,m"
,Life expectancy at birth (years) 2005,73.9,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,75.0,Oman,HIGH HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,72.2,Saudi Arabia,HIGH HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,74.5,Bosnia and Herzegovina,HIGH HUMAN DEVELOPMENT,"h,t"
,Life expectancy at birth (years) 2005,75.6,Dominica,MEDIUM HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,73.1,Saint Lucia,MEDIUM HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,72.3,Colombia,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,71.5,Dominican Republic,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,72.5,China,MEDIUM HUMAN DEVELOPMENT,u
,Life expectancy at birth (years) 2005,68.2,Grenada,MEDIUM HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,71.3,Paraguay,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,65.2,Guyana,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,67.0,Maldives,MEDIUM HUMAN DEVELOPMENT,"h,m"
,Life expectancy at birth (years) 2005,71.0,Cape Verde,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,71.3,El Salvador,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,71.7,Algeria,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,72.9,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,x
,Life expectancy at birth (years) 2005,62.6,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,h
,Life expectancy at birth (years) 2005,71.9,Nicaragua,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,69.4,Honduras,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,69.7,Guatemala,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,69.3,Vanuatu,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,50.8,South Africa,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,51.6,Namibia,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,50.4,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,"h,n"
,Life expectancy at birth (years) 2005,63.7,India,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,63.0,Solomon Islands,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,58.0,Cambodia,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,60.8,Myanmar,MEDIUM HUMAN DEVELOPMENT,"h,y"
,Life expectancy at birth (years) 2005,64.7,Bhutan,MEDIUM HUMAN DEVELOPMENT,"h,z"
,Life expectancy at birth (years) 2005,64.1,Comoros,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,59.1,Ghana,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,63.2,Mauritania,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,42.6,Lesotho,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,56.9,Papua New Guinea,MEDIUM HUMAN DEVELOPMENT,n
,Life expectancy at birth (years) 2005,59.5,Haiti,MEDIUM HUMAN DEVELOPMENT,n
